0.00000000,3.03826147,1.24868355,0.15519753,1.24739069,0.12587652,2.71262016,0.54492359,0.00919020,0.08006917,0.16311982,0.13847880,0.01896693,0.02691050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00183013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00140911,0.00000000,0.00000000,0.01025342,0.00000000,0.01201413,0.00359935,0.00000000,0.00000000,0.00310838,0.00000000,0.00000000,0.00000000,0.02319974,0.00087049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.03826147,0.00000000,2.10007622,0.93739039,0.27421744,1.55180497,1.04688351,0.74424559,0.12084507,0.19429735,1.99186146,0.75680971,0.03137136,0.02421149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01340363,0.05454985,0.00735294,0.08405547,0.03767113,0.00288618,0.01261145,0.02656732,0.00000000,0.00960885,0.00787931,0.14523718,0.01457049,0.01001370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.24868355,2.10007622,0.00000000,0.66330542,0.10174109,0.01560178,1.60524642,1.20668640,0.00330536,0.05012829,0.01947604,0.02301511,0.00737890,0.00799592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00338568,0.00000000,0.00450667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00678578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.15519753,0.93739039,0.66330542,0.00000000,0.04482481,0.13433045,0.27207920,2.75384243,1.44539310,0.97564020,0.15004582,0.03253244,0.04972578,0.03076537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00353434,0.02469047,0.00093256,0.03716947,0.02597464,0.00000000,0.01029344,0.00928045,0.00000000,0.01047494,0.00652430,0.05355877,0.01672862,0.01101498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.24739069,0.27421744,0.10174109,0.04482481,0.00000000,0.00764554,2.63977812,0.26575987,0.00149004,0.03455782,0.01320401,0.01723572,0.01291226,0.02625849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00370947,0.00265340,0.00000000,0.00000000,0.00000000,0.00000000,0.00449834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00307648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.12587652,1.55180497,0.01560178,0.13433045,0.00764554,0.00000000,0.00465867,0.00851035,0.11630012,0.00558964,2.48924744,0.21001734,0.00128994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00648576,0.00000000,0.00894531,0.00407053,0.00000000,0.00000000,0.00318776,0.00000000,0.00000000,0.00000000,0.01944848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.71262016,1.04688351,1.60524642,0.27207920,2.63977812,0.00465867,0.00000000,4.94892445,0.00387743,0.15563407,0.00922567,0.01075362,0.06623374,0.16656346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00335164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00371706,0.00149823,0.00000000,0.00000000,0.00000000,0.00290939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00449370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.54492359,0.74424559,1.20668640,2.75384243,0.26575987,0.00851035,4.94892445,0.00000000,0.03073232,4.85007910,0.01906750,0.02337008,1.62717339,1.84100776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00164032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00322115,0.01821833,0.00000000,0.03975517,0.03400423,0.00123030,0.01828162,0.00832593,0.00000000,0.01783769,0.01799027,0.04259628,0.03669334,0.04439972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00919020,0.12084507,0.00330536,1.44539310,0.00149004,0.11630012,0.00387743,0.03073232,0.00000000,0.92272160,0.06669539,0.00480369,0.01740810,0.00335008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00374473,0.00000000,0.00870556,0.00516080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01007358,0.00384053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.08006917,0.19429735,0.05012829,0.97564020,0.03455782,0.00558964,0.15563407,4.85007910,0.92272160,0.00000000,0.01226485,0.01823625,3.33648813,0.50956438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00505126,0.02420475,0.00422926,0.05805699,0.05550657,0.00394194,0.02105202,0.01087953,0.00000000,0.02072362,0.02089754,0.06293020,0.03766398,0.04461664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
