0.00000000,9.82059411,9.68895954,28.42573540,7.21857925,18.39412613,13.54924343,32.72491963,31.22080972,45.87108370,19.23562084,20.48314749,59.19603695,58.73387400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,52.44330630,0.00000000,54.15489165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,42.89546531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.82059411,0.00000000,6.89211221,10.87945152,16.95279616,7.62848694,10.92551799,20.09991398,12.86502658,32.85101048,7.62663317,10.05654849,50.89561611,52.22639618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,53.21173408,48.52783342,0.00000000,50.27431793,62.76383536,0.00000000,65.43569946,45.09119415,0.00000000,73.27994080,0.00000000,36.29142896,79.24530629,67.43677987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.68895954,6.89211221,0.00000000,7.52314688,21.70126181,20.67182223,9.86936166,12.33582959,0.00000000,32.82426901,23.49352145,23.53246621,46.77915150,47.66202220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28.42573540,10.87945152,7.52314688,0.00000000,32.25907135,8.77271554,15.50297513,6.50578654,4.08749195,10.27668469,11.08700955,26.61970741,34.02987428,35.28924711,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,54.34867527,0.00000000,56.37885628,66.57661581,0.00000000,0.00000000,0.00000000,0.00000000,69.97866058,0.00000000,44.45959075,83.84408212,78.95395279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7.21857925,16.95279616,21.70126181,32.25907135,0.00000000,21.17957265,13.68351840,37.00792542,0.00000000,48.91703011,23.27006858,22.40412122,59.44229943,59.01052656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
18.39412613,7.62848694,20.67182223,8.77271554,21.17957265,0.00000000,0.00000000,28.96644926,5.52638088,33.27977409,4.22829156,9.32169324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,34.78871918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13.54924343,10.92551799,9.86936166,15.50297513,13.68351840,0.00000000,0.00000000,13.88884937,0.00000000,37.68393837,28.24579735,26.89789927,50.44309495,46.93240511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32.72491963,20.09991398,12.33582959,6.50578654,37.00792542,28.96644926,13.88884937,0.00000000,17.57725596,8.57646520,39.58838145,38.14481831,11.82823511,14.97763040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.92220942,0.00000000,66.02371941,77.58440624,0.00000000,82.24147987,0.00000000,0.00000000,88.57676697,90.71472549,56.25231653,94.58250639,92.04511222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
31.22080972,12.86502658,0.00000000,4.08749195,0.00000000,5.52638088,0.00000000,17.57725596,0.00000000,5.26937163,7.10851983,22.36222563,28.96615184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,37.33587933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
45.87108370,32.85101048,32.82426901,10.27668469,48.91703011,33.27977409,37.68393837,8.57646520,5.26937163,0.00000000,41.74013360,43.52319198,9.84935671,21.22056763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,67.89215816,0.00000000,70.77144783,81.68965244,0.00000000,87.18240683,62.62184143,0.00000000,91.08219337,93.32916107,60.62822161,94.90734863,94.34079644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
