0.00000000,15.80543385,15.79108969,49.81801260,35.95088704,23.54141030,40.07258510,58.19415054,51.29105557,52.07890947,44.85810526,45.26800003,48.35275899,58.43644096,51.93087769,62.16512966,51.60817583,0.00000000,62.22615950,70.33917184,0.00000000,65.81625788,29.73356196,0.00000000,0.00000000,92.85291443,90.12800203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83.59998087,0.00000000,0.00000000,0.00000000,96.30390783,92.04694875,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.80543385,0.00000000,12.51466728,12.83844769,37.43846316,41.08761227,59.21532032,23.09862080,47.02360202,28.27143816,46.17250127,31.51118519,29.74265698,53.35494510,61.91550229,51.61200082,54.32849556,52.59939412,61.58871391,67.68065174,0.00000000,76.68040727,64.44246468,0.00000000,0.00000000,92.70918897,87.73175056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,95.77027740,86.85351548,0.00000000,0.00000000,0.00000000,97.50896454,93.54758592,98.58142090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.79108969,12.51466728,0.00000000,20.70622942,12.96100022,25.94777536,57.11870153,23.37752981,36.88447941,18.33876904,37.94351995,37.84231416,35.61103821,48.03638353,65.64029912,50.66868504,51.27891321,54.81624246,61.30696981,74.66178409,0.00000000,83.21707691,68.14067038,0.00000000,0.00000000,97.61462657,93.40108426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,93.78392722,0.00000000,0.00000000,0.00000000,0.00000000,98.05656542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
49.81801260,12.83844769,20.70622942,0.00000000,41.87379625,0.00000000,0.00000000,11.62320152,0.00000000,26.59275136,48.37879817,24.46857432,17.80600783,47.40751394,0.00000000,44.48086073,54.85640880,45.02273554,52.37434006,55.32357979,0.00000000,77.67419284,0.00000000,0.00000000,0.00000000,95.12118479,88.81896505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,89.81109873,0.00000000,0.00000000,0.00000000,96.61206970,94.15766271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
35.95088704,37.43846316,12.96100022,41.87379625,0.00000000,14.32335326,57.60560703,34.06682420,12.71599563,19.30678294,23.35540183,45.10713577,33.86503372,42.07204361,58.21209412,50.09583976,49.55604602,45.26308870,61.23604711,76.45203171,0.00000000,87.56611995,70.22041855,0.00000000,0.00000000,98.98734977,97.30430467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23.54141030,41.08761227,25.94777536,0.00000000,14.32335326,0.00000000,27.04594765,33.95860291,17.56747422,35.32172394,19.87547362,42.17485222,0.00000000,46.35532803,42.17600051,54.59400482,45.79412812,0.00000000,57.97369517,70.55076811,0.00000000,82.10562314,49.40704872,0.00000000,0.00000000,96.15789459,93.67575328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
40.07258510,59.21532032,57.11870153,0.00000000,57.60560703,27.04594765,0.00000000,0.00000000,56.56584422,63.22678998,45.73018538,38.02450716,0.00000000,61.37556669,22.82578868,53.46318681,47.25393221,0.00000000,59.51435902,65.52885372,0.00000000,52.49604721,21.66777451,0.00000000,0.00000000,88.88497745,81.64120707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,84.68634489,0.00000000,0.00000000,0.00000000,96.21031887,90.66778526,97.31959152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58.19415054,23.09862080,23.37752981,11.62320152,34.06682420,33.95860291,0.00000000,0.00000000,31.59232019,11.72908120,38.27964287,25.86248469,10.97859290,24.91096057,0.00000000,16.55160855,30.85839629,20.39465760,31.86402543,40.38363795,0.00000000,79.27494526,0.00000000,0.00000000,0.00000000,95.69209883,90.24848124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,90.64402517,0.00000000,0.00000000,0.00000000,0.00000000,92.52015336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,88.98516846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
51.29105557,47.02360202,36.88447941,0.00000000,12.71599563,17.56747422,56.56584422,31.59232019,0.00000000,13.98109233,13.16731720,43.62082406,30.42943230,13.34683157,47.03582859,38.18922482,31.95308955,0.00000000,50.71398062,72.58419825,0.00000000,86.72067006,0.00000000,0.00000000,0.00000000,0.00000000,97.22832628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
52.07890947,28.27143816,18.33876904,26.59275136,19.30678294,35.32172394,63.22678998,11.72908120,13.98109233,0.00000000,21.08431226,36.80679290,24.16981033,17.16481567,63.33893077,13.44377732,29.68446518,34.73632791,35.41464408,55.90690495,0.00000000,86.29629008,71.36302423,0.00000000,0.00000000,97.87892914,94.26641434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,93.67348862,0.00000000,0.00000000,0.00000000,0.00000000,95.76594391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
