0.00000000,1.00000000,0.98181818,1.00000000,0.69090909,0.49696970,1.00000000,0.81818182,0.23636364,0.85454545,1.00000000,0.80000000,0.95757576,0.48484848,1.00000000,0.78181818,0.60606061,0.76363636,0.85454545,0.95151515,0.18181818,0.00000000,0.00000000,1.00000000,0.00000000,0.98181818,0.80000000,0.00000000,0.00000000,0.07272727,0.11515152,0.00000000,0.99393939,0.99393939,1.00000000,1.00000000,0.98787879,0.98787879,0.00606061,0.00000000,0.00000000,0.06060606,1.00000000,0.84848485,0.53333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38787879,0.02424242,0.00000000,0.00606061,0.21212121,0.00000000,0.00606061,0.00000000,0.00000000,0.69090909,0.00000000,0.00000000,0.00000000,0.00000000,0.01212121,0.74545455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04848485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00000000,1.00000000,1.00000000,0.99393939,0.99393939,0.98181818,0.98787879,0.88484848,1.00000000,0.98787879,1.00000000,0.94545455,0.93939394,0.99393939,0.98181818,0.76363636,0.98181818,0.67878788,0.91515152,0.20000000,0.00000000,0.00000000,1.00000000,0.00000000,0.99393939,0.99393939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.86060606,0.42424242,0.76363636,0.99393939,0.07878788,0.43030303,0.00000000,0.00000000,0.00000000,0.00000000,0.96363636,0.92727273,0.15151515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07878788,0.00000000,0.00000000,0.00000000,0.03636364,0.00000000,0.00000000,0.00000000,0.00000000,0.39393939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39393939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.98181818,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.95757576,1.00000000,0.87272727,1.00000000,0.99393939,1.00000000,0.63636364,0.98787879,0.64848485,0.94545455,0.17575758,0.00000000,0.00000000,1.00000000,0.00000000,0.96363636,0.99393939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18181818,0.00000000,0.20606061,0.93333333,0.00000000,0.01212121,0.00000000,0.00000000,0.00000000,0.00000000,0.50909091,0.70303030,0.00606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03636364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08484848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,1.00000000,1.00000000,0.00000000,0.86060606,0.60000000,0.54545455,1.00000000,0.50303030,1.00000000,0.99393939,0.80000000,1.00000000,0.86666667,0.58787879,0.79393939,0.93333333,0.91515152,0.89090909,0.86060606,0.06060606,0.00000000,0.00000000,0.92121212,0.00000000,0.97575758,0.95757576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43030303,0.07878788,0.53333333,0.96969697,0.01212121,0.06060606,0.00000000,0.00000000,0.00000000,0.00000000,0.66666667,0.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04242424,0.00000000,0.00000000,0.00000000,0.01212121,0.00000000,0.00000000,0.00000000,0.00000000,0.34545455,0.00000000,0.00000000,0.04242424,0.00000000,0.00000000,0.37575758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.69090909,0.99393939,1.00000000,0.86060606,0.00000000,1.00000000,0.96969697,1.00000000,1.00000000,0.98181818,0.89090909,1.00000000,0.73939394,0.99393939,0.96969697,0.99393939,0.52727273,0.99393939,0.47878788,0.86666667,0.06666667,0.00000000,0.00000000,0.99393939,0.00000000,0.64848485,0.98787879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01818182,0.44848485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03636364,0.21818182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05454545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.49696970,0.99393939,1.00000000,0.60000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.84848485,0.65454545,1.00000000,0.33939394,0.99393939,1.00000000,0.99393939,0.29696970,0.98787879,0.28484848,0.87272727,0.06060606,0.00000000,0.00000000,0.98181818,0.00000000,0.55757576,0.96969697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.00000000,0.30303030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03030303,0.24848485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01212121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06060606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.98181818,1.00000000,0.54545455,0.96969697,1.00000000,0.00000000,0.61818182,0.72727273,0.43636364,0.45454545,1.00000000,0.19393939,0.86666667,1.00000000,1.00000000,0.18787879,0.99393939,0.49090909,0.95151515,0.70303030,0.00000000,0.20000000,1.00000000,0.00000000,0.99393939,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70909091,0.15757576,0.55757576,0.98787879,0.01212121,0.15151515,0.00000000,0.00000000,0.01212121,0.00000000,0.93939394,0.95151515,0.03030303,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.18181818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15151515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.81818182,0.98787879,1.00000000,1.00000000,1.00000000,1.00000000,0.61818182,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99393939,1.00000000,0.82424242,1.00000000,0.96969697,0.99393939,0.88484848,0.94545455,0.09090909,0.00000000,0.00000000,0.97575758,0.00000000,0.76363636,0.99393939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.01212121,0.52727273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04242424,0.36363636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07878788,0.00000000,0.00606061,0.01212121,0.00000000,0.00000000,0.17575758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.23636364,0.88484848,1.00000000,0.50303030,1.00000000,1.00000000,0.72727273,1.00000000,0.00000000,0.98787879,0.83030303,1.00000000,0.73333333,1.00000000,0.88484848,1.00000000,0.48484848,1.00000000,0.44242424,0.78181818,0.01212121,0.00000000,0.00000000,0.89090909,0.00000000,0.27878788,0.96363636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06060606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07878788,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06060606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.85454545,1.00000000,1.00000000,1.00000000,0.98181818,0.84848485,0.43636364,1.00000000,0.98787879,0.00000000,1.00000000,0.99393939,1.00000000,1.00000000,0.61212121,0.98181818,1.00000000,1.00000000,0.98787879,0.98787879,0.07878788,0.00000000,0.00000000,0.89090909,0.00000000,0.63030303,0.98787879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05454545,0.40606061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08484848,0.29696970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23030303,0.00000000,0.00606061,0.09090909,0.00000000,0.00000000,0.43636364,0.00000000,0.00000000,0.00000000,0.00000000,0.02424242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
