0.00000000,4.86592071,3.95661961,0.04334073,2.05483253,0.06536237,0.02766303,0.83486765,0.03018687,0.15883085,0.01527019,0.58384512,0.05329745,0.03067347,0.32378377,0.01763622,0.00000000,0.00000000,0.00000000,0.00000000,1.92778359,0.00000000,0.00000000,0.07041443,0.00000000,0.00000000,0.00000000,0.00296066,0.00636476,0.05413064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02048041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.86592071,0.00000000,7.76550418,6.02960756,0.31355777,0.44060796,0.96763928,0.20267807,0.08915453,0.09205096,0.55327928,0.27407213,0.29269908,0.03749816,0.24392626,0.07988487,0.00000000,0.00000000,0.00000000,0.00000000,0.25357553,0.00000000,0.00625394,0.08784619,0.00000000,0.00000000,0.00000000,0.02707419,0.06493643,0.22036326,0.00805163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12134023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01143705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.95661961,7.76550418,0.00000000,1.93710627,12.06575286,9.82602424,2.08430434,1.08840587,1.17440373,0.95747765,0.19779335,0.86851315,0.34529935,0.14105206,0.48835521,0.05402377,0.00000000,0.00000000,0.00000000,0.00000000,0.10964976,0.00000000,0.00000000,0.24435167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07573904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01764877,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.04334073,6.02960756,1.93710627,0.00000000,0.01667852,1.05594516,8.01723615,0.00679364,0.10839227,0.00838074,3.89373868,0.00943201,0.40142753,0.05411928,0.03170340,0.21703343,0.00000000,0.00000000,0.00000000,0.00000000,0.01376014,0.00000000,0.00000000,0.02488458,0.00000000,0.00000000,0.00000000,0.00000000,0.00076586,0.03986171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01061488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00425231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.05483253,0.31355777,12.06575286,0.01667852,0.00000000,6.53363276,0.10347252,9.97280726,1.06110502,10.96633212,0.03537754,2.91311033,0.15291438,0.18941060,0.69773037,0.02663431,0.00000000,0.00000000,0.00000000,0.00000000,0.06220402,0.00000000,0.00000000,0.15300569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01088842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.06536237,0.44060796,9.82602424,1.05594516,6.53363276,0.00000000,5.13052569,0.14035400,3.39741252,0.87041733,0.25062769,0.10422026,0.22089885,0.17129654,0.14489420,0.05262885,0.00000000,0.00000000,0.00000000,0.00000000,0.02477658,0.00000000,0.00000000,0.09633404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01368230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.02766303,0.96763928,2.08430434,8.01723615,0.10347252,5.13052569,0.00000000,0.01542679,5.24231258,0.14161542,4.72760260,0.03134344,0.65666768,2.34004447,0.71639289,1.90381740,0.00000000,0.00000000,0.00000000,0.00000000,0.01522323,0.00000000,0.00000000,0.07896562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02638762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00478479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01415588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.83486765,0.20267807,1.08840587,0.00679364,9.97280726,0.14035400,0.01542679,0.00000000,0.10221132,3.07804745,0.00992588,10.50964350,0.05782394,0.09358968,1.11269461,0.04138633,0.00000000,0.00000000,0.00000000,0.00000000,0.12966388,0.00000000,0.00000000,0.10933019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01208161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.03018687,0.08915453,1.17440373,0.10839227,1.06110502,3.39741252,5.24231258,0.10221132,0.00000000,2.87726347,0.54169618,0.26753796,0.29574451,9.64525745,1.79107992,0.65315122,0.00000000,0.00000000,0.00000000,0.00000000,0.01414060,0.00000000,0.00000000,0.10203085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00671591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.15883085,0.09205096,0.95747765,0.00838074,10.96633212,0.87041733,0.14161542,3.07804745,2.87726347,0.00000000,0.05831766,8.63558205,0.16679918,3.37519568,5.53250736,0.04158845,0.00000000,0.00000000,0.00000000,0.00000000,0.02210484,0.00000000,0.00000000,0.13833221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00297726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
