0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.81065089,0.95857988,0.97633136,1.00000000,0.49704142,0.98816568,0.71597633,1.00000000,0.44378698,0.99408284,0.00000000,0.00591716,0.01775148,0.00000000,1.00000000,0.00000000,0.00000000,0.92899408,0.98816568,0.00000000,0.00000000,0.00000000,0.00000000,0.47928994,0.05917160,0.98224852,0.06508876,0.00000000,0.00000000,0.81656805,0.47928994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12426036,0.00000000,0.00000000,0.04733728,0.00000000,0.95857988,0.25443787,0.98816568,0.98224852
1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.99408284,1.00000000,0.94674556,1.00000000,1.00000000,0.99408284,0.96449704,0.93491124,1.00000000,0.85798817,0.97041420,0.00000000,0.00000000,0.00591716,0.00591716,0.91715976,0.00000000,0.00000000,0.99408284,0.99408284,0.00000000,0.00000000,0.00000000,0.00000000,0.57396450,0.18934911,0.99408284,0.18934911,0.00000000,0.00000000,0.95857988,0.78106509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00591716,0.07692308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59171598,0.00000000,0.00000000,0.28994083,0.00591716,1.00000000,0.36094675,0.99408284,0.99408284
1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.95266272,1.00000000,1.00000000,1.00000000,1.00000000,0.88165680,0.99408284,0.92307692,1.00000000,0.73964497,0.97041420,0.00000000,0.00000000,0.00000000,0.00000000,0.92307692,0.00000000,0.00000000,0.94082840,0.99408284,0.00000000,0.00000000,0.00000000,0.00000000,0.02366864,0.00000000,0.91715976,0.00591716,0.00000000,0.00000000,0.46153846,0.14201183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08875740,0.00000000,0.00000000,0.06508876,0.00000000,0.98224852,0.35502959,0.99408284,0.99408284
1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.82248521,0.87573964,1.00000000,1.00000000,1.00000000,0.63905325,0.99408284,0.85798817,0.99408284,0.54437870,0.94674556,0.00000000,0.00000000,0.00000000,0.00000000,0.66272189,0.00000000,0.00000000,0.52662722,0.97041420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40236686,0.00000000,0.00000000,0.00000000,0.02958580,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01183432,0.00000000,0.00000000,0.02958580,0.00000000,0.92307692,0.18934911,0.98224852,0.95857988
1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.46745562,1.00000000,0.99408284,1.00000000,0.20710059,0.99408284,0.78698225,0.99408284,0.39053254,0.98224852,0.00000000,0.00000000,0.00000000,0.00000000,0.92899408,0.00000000,0.00000000,0.54437870,0.95857988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38461538,0.00000000,0.00000000,0.00000000,0.05917160,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01775148,0.00000000,0.00000000,0.03550296,0.00000000,0.82840237,0.17751479,0.99408284,0.98816568
1.00000000,0.99408284,0.95266272,0.82248521,1.00000000,0.00000000,0.24852071,0.59171598,0.62130178,1.00000000,0.11834320,0.84023669,0.47337278,1.00000000,0.27810651,1.00000000,0.00000000,0.11834320,0.27218935,0.04733728,1.00000000,0.04142012,0.00000000,0.98816568,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49704142,0.06508876,0.98816568,0.13017751,0.00000000,0.00000000,0.92307692,0.78698225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08875740,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01183432,0.00000000,0.00000000,0.00000000,0.13017751,0.97041420,0.50887574,1.00000000,1.00000000
0.81065089,1.00000000,1.00000000,0.87573964,0.46745562,0.24852071,0.00000000,0.85798817,1.00000000,0.88165680,1.00000000,1.00000000,1.00000000,0.98816568,1.00000000,0.98224852,0.00000000,0.00000000,0.00000000,0.00000000,0.33136095,0.00000000,0.00000000,0.74556213,0.91124260,0.00000000,0.00000000,0.00000000,0.00000000,0.03550296,0.00591716,0.76331361,0.00000000,0.00000000,0.00000000,0.30177515,0.13609467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05917160,0.29585799,0.00000000,0.00000000,0.01183432,0.00000000,0.00000000,0.01183432,0.00000000,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.57396450,0.00000000,0.00000000,0.27810651,0.00000000,0.99408284,0.20710059,0.98224852,0.97633136
0.95857988,0.94674556,1.00000000,1.00000000,1.00000000,0.59171598,0.85798817,0.00000000,1.00000000,1.00000000,0.57396450,1.00000000,0.92899408,1.00000000,0.50295858,0.98816568,0.00000000,0.00000000,0.00000000,0.00000000,0.43786982,0.00000000,0.00000000,0.28994083,0.93491124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08875740,0.00000000,0.00000000,0.00000000,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03550296,0.00000000,0.00000000,0.02958580,0.00000000,0.79881657,0.18343195,0.97633136,0.97041420
0.97633136,1.00000000,1.00000000,1.00000000,0.99408284,0.62130178,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99408284,0.99408284,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59763314,0.00000000,0.00000000,0.73372781,0.99408284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56213018,0.00000000,0.00000000,0.00000000,0.11242604,0.01183432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07692308,0.08875740,0.00000000,0.00000000,0.01183432,0.00000000,0.00000000,0.00591716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34319527,0.00000000,0.00000000,0.23668639,0.00591716,0.98816568,0.32544379,0.99408284,0.99408284
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.88165680,1.00000000,1.00000000,0.00000000,0.60355030,1.00000000,0.98224852,1.00000000,0.69822485,0.99408284,0.00000000,0.00000000,0.00591716,0.00000000,0.90532544,0.00000000,0.00000000,0.63905325,0.98224852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43195266,0.00000000,0.00000000,0.00000000,0.03550296,0.01775148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06508876,0.00000000,0.00000000,0.08875740,0.00591716,0.94082840,0.44970414,0.99408284,0.98816568
