0.00000000,23.54495250,9.60838919,0.00000000,14.09314464,10.57591032,36.37354719,23.69049663,0.00000000,23.27194249,0.00000000,0.00000000,40.87935984,0.00000000
23.54495250,0.00000000,45.86302351,14.52180762,12.83717066,16.87051385,38.99632480,0.00000000,52.60812055,0.00000000,0.00000000,57.48894463,60.45303224,0.00000000
9.60838919,45.86302351,0.00000000,53.54233737,26.81770635,17.47823925,29.24419221,23.42191596,0.00000000,46.80779896,0.00000000,84.75957489,73.78159571,83.74318334
0.00000000,14.52180762,53.54233737,0.00000000,17.66845168,26.73915740,23.05462634,0.00000000,0.00000000,0.00000000,53.58927478,66.63151550,0.00000000,42.29495917
14.09314464,12.83717066,26.81770635,17.66845168,0.00000000,12.37541533,38.90248587,24.69436951,54.51068985,88.01037428,71.36509323,72.64795498,61.79707507,82.58033024
10.57591032,16.87051385,17.47823925,26.73915740,12.37541533,0.00000000,41.35524085,40.37738476,59.57489517,79.29449766,72.52277946,63.15874275,67.13005543,92.36508355
36.37354719,38.99632480,29.24419221,23.05462634,38.90248587,41.35524085,0.00000000,0.00000000,0.00000000,83.11692739,40.35677600,76.17115402,90.63115761,29.41305884
23.69049663,0.00000000,23.42191596,0.00000000,24.69436951,40.37738476,0.00000000,0.00000000,26.01363360,11.17936070,47.02131716,13.02018946,11.36718236,36.70704391
0.00000000,52.60812055,0.00000000,0.00000000,54.51068985,59.57489517,0.00000000,26.01363360,0.00000000,46.44307104,15.03843587,12.94263924,15.19500337,38.22162572
23.27194249,0.00000000,46.80779896,0.00000000,88.01037428,79.29449766,83.11692739,11.17936070,46.44307104,0.00000000,54.43777243,28.13124863,18.47062354,28.90490972
0.00000000,0.00000000,0.00000000,53.58927478,71.36509323,72.52277946,40.35677600,47.02131716,15.03843587,54.43777243,0.00000000,19.56006120,30.65902784,23.67680588
0.00000000,57.48894463,84.75957489,66.63151550,72.64795498,63.15874275,76.17115402,13.02018946,12.94263924,28.13124863,19.56006120,0.00000000,10.93204595,40.34927276
40.87935984,60.45303224,73.78159571,0.00000000,61.79707507,67.13005543,90.63115761,11.36718236,15.19500337,18.47062354,30.65902784,10.93204595,0.00000000,42.64278996
0.00000000,0.00000000,83.74318334,42.29495917,82.58033024,92.36508355,29.41305884,36.70704391,38.22162572,28.90490972,23.67680588,40.34927276,42.64278996,0.00000000
